sbu_cd,store_num,invoice_date,day_date,c445_wk_num,c445_prd_num,c445_qtr_num,c445_yr_num,total_pos,total_pos_taxes
CTR,328,03/02/2020,03/02/2020,10,3,1,2020,6138.98,6445.94
CTR,328,03/03/2020,03/03/2020,10,3,1,2020,4390.29,4609.83
CTR,328,03/05/2020,03/05/2020,10,3,1,2020,4623.46,4854.65
CTR,328,03/06/2020,03/06/2020,10,3,1,2020,3657.67,3840.56
CTR,328,03/07/2020,03/07/2020,10,3,1,2020,16040.71,16842.76
CTR,328,03/09/2020,03/09/2020,11,3,1,2020,4333.17,4549.84
CTR,328,03/10/2020,03/10/2020,11,3,1,2020,3724.55,3910.8
CTR,328,03/12/2020,03/12/2020,11,3,1,2020,3812.81,4003.47
CTR,328,03/13/2020,03/13/2020,11,3,1,2020,5868.02,6161.42
CTR,328,03/14/2020,03/14/2020,11,3,1,2020,5438.94,5710.91
CTR,328,03/15/2020,03/15/2020,12,3,1,2020,920.95,967
CTR,328,03/16/2020,03/16/2020,12,3,1,2020,6315.35,6631.13
CTR,328,03/17/2020,03/17/2020,12,3,1,2020,5927.36,6223.73
CTR,328,03/19/2020,03/19/2020,12,3,1,2020,4572.88,4801.54
CTR,328,03/20/2020,03/20/2020,12,3,1,2020,3434.99,3606.76
CTR,328,03/24/2020,03/24/2020,13,3,1,2020,4438.03,4659.95
CTR,328,03/25/2020,03/25/2020,13,3,1,2020,2568.08,2696.49
CTR,328,03/27/2020,03/27/2020,13,3,1,2020,7544.81,7922.06
CTR,328,03/28/2020,03/28/2020,13,3,1,2020,3525.56,3701.85
CTR,328,03/29/2020,03/29/2020,14,4,2,2020,1143.69,1200.88
CTR,328,03/31/2020,03/31/2020,14,4,2,2020,1412.14,1482.76
CTR,328,04/02/2020,04/02/2020,14,4,2,2020,1234.5,1296.23
CTR,328,04/07/2020,04/07/2020,15,4,2,2020,4318.95,4534.91
CTR,328,04/08/2020,04/08/2020,15,4,2,2020,7130,7486.51
CTR,328,04/09/2020,04/09/2020,15,4,2,2020,6949.26,7296.73
CTR,328,04/14/2020,04/14/2020,16,4,2,2020,5206.12,5466.45
CTR,328,04/20/2020,04/20/2020,17,4,2,2020,3940.62,4137.66
CTR,328,04/21/2020,04/21/2020,17,4,2,2020,4655.93,4888.75
CTR,328,04/22/2020,04/22/2020,17,4,2,2020,3402.8,3572.96
CTR,328,04/23/2020,04/23/2020,17,4,2,2020,5049.63,5302.13
CTR,328,04/24/2020,04/24/2020,17,4,2,2020,8720.42,9156.45
CTR,328,04/26/2020,04/26/2020,18,5,2,2020,3260.14,3423.16
CTR,328,04/27/2020,04/27/2020,18,5,2,2020,7080.08,7434.1
CTR,328,04/30/2020,04/30/2020,18,5,2,2020,6915.91,7261.72
CTR,328,05/02/2020,05/02/2020,18,5,2,2020,3375.48,3544.27
CTR,328,05/04/2020,05/04/2020,19,5,2,2020,6365.25,6683.52
CTR,328,05/06/2020,05/06/2020,19,5,2,2020,6178.65,6487.61
CTR,328,05/07/2020,05/07/2020,19,5,2,2020,3817.22,4008.09
CTR,328,05/08/2020,05/08/2020,19,5,2,2020,5049.13,5301.58
CTR,328,05/10/2020,05/10/2020,20,5,2,2020,1169.66,1228.15
CTR,328,05/11/2020,05/11/2020,20,5,2,2020,8814.54,9255.28
CTR,328,05/13/2020,05/13/2020,20,5,2,2020,7803.51,8193.7
CTR,328,05/15/2020,05/15/2020,20,5,2,2020,11859.21,12452.2
CTR,328,05/17/2020,05/17/2020,21,5,2,2020,3181.77,3340.87
CTR,328,05/21/2020,05/21/2020,21,5,2,2020,6257.73,6570.63
CTR,328,05/23/2020,05/23/2020,21,5,2,2020,4837.18,5079.05
CTR,328,05/24/2020,05/24/2020,22,6,2,2020,2581.82,2710.92
CTR,328,05/26/2020,05/26/2020,22,6,2,2020,8007.99,8408.4
CTR,328,05/27/2020,05/27/2020,22,6,2,2020,6991.21,7340.77
CTR,328,05/29/2020,05/29/2020,22,6,2,2020,5462,5735.14
CTR,328,05/30/2020,05/30/2020,22,6,2,2020,5684.25,5968.48
CTR,328,05/31/2020,05/31/2020,23,6,2,2020,2316.05,2431.86
CTR,328,06/01/2020,06/01/2020,23,6,2,2020,6890.87,7235.43
CTR,328,06/02/2020,06/02/2020,23,6,2,2020,8291.86,8706.47
CTR,328,06/04/2020,06/04/2020,23,6,2,2020,9935.18,10431.97
CTR,328,06/07/2020,06/07/2020,24,6,2,2020,970.92,1019.47
CTR,328,06/09/2020,06/09/2020,24,6,2,2020,5489.51,5764.01
CTR,328,06/11/2020,06/11/2020,24,6,2,2020,6872.16,7215.78
CTR,328,06/13/2020,06/13/2020,24,6,2,2020,5081.11,5335.17
CTR,328,06/15/2020,06/15/2020,25,6,2,2020,5742.1,6029.22
CTR,328,06/16/2020,06/16/2020,25,6,2,2020,8829.27,9270.75
CTR,328,06/17/2020,06/17/2020,25,6,2,2020,7555.93,7933.74
CTR,328,06/19/2020,06/19/2020,25,6,2,2020,8573.57,9002.27
CTR,328,06/29/2020,06/29/2020,27,7,3,2020,8422.68,8843.85
CTR,328,07/02/2020,07/02/2020,27,7,3,2020,8309.34,8724.84
CTR,328,07/05/2020,07/05/2020,28,7,3,2020,1006.91,1057.26
CTR,328,07/08/2020,07/08/2020,28,7,3,2020,4650.06,4882.59
CTR,328,07/14/2020,07/14/2020,29,7,3,2020,6420.64,6741.7
CTR,328,07/16/2020,07/16/2020,29,7,3,2020,5974.91,6273.66
CTR,328,07/19/2020,07/19/2020,30,7,3,2020,2726.98,2863.34
CTR,328,07/20/2020,07/20/2020,30,7,3,2020,5912.6,6208.26
CTR,328,07/21/2020,07/21/2020,30,7,3,2020,6797.46,7137.36
CTR,328,07/22/2020,07/22/2020,30,7,3,2020,2422.09,2543.2
CTR,328,07/25/2020,07/25/2020,30,7,3,2020,6220.4,6531.44
CTR,328,07/26/2020,07/26/2020,31,8,3,2020,1134.92,1191.67
CTR,328,07/28/2020,07/28/2020,31,8,3,2020,2253.81,2366.51
CTR,328,07/29/2020,07/29/2020,31,8,3,2020,6308.1,6623.52
CTR,328,07/30/2020,07/30/2020,31,8,3,2020,6753.53,7091.23
CTR,328,08/02/2020,08/02/2020,32,8,3,2020,4111.81,4317.41
CTR,328,08/03/2020,08/03/2020,32,8,3,2020,8025.52,8426.81
CTR,328,08/04/2020,08/04/2020,32,8,3,2020,3157.29,3315.15
CTR,328,08/07/2020,08/07/2020,32,8,3,2020,6155.85,6463.65
CTR,328,08/08/2020,08/08/2020,32,8,3,2020,4024.19,4225.41
CTR,328,08/10/2020,08/10/2020,33,8,3,2020,5129.63,5386.1
CTR,328,08/11/2020,08/11/2020,33,8,3,2020,7231.42,7593.01
CTR,328,08/13/2020,08/13/2020,33,8,3,2020,6464.85,6788.09
CTR,328,08/14/2020,08/14/2020,33,8,3,2020,8728.24,9164.68
CTR,328,08/16/2020,08/16/2020,34,8,3,2020,1493.92,1568.62
CTR,328,08/18/2020,08/18/2020,34,8,3,2020,5812.69,6103.35
CTR,328,08/19/2020,08/19/2020,34,8,3,2020,8788.44,9227.89
CTR,328,08/23/2020,08/23/2020,35,9,3,2020,696.95,731.8
CTR,328,08/24/2020,08/24/2020,35,9,3,2020,5982.83,6281.98
CTR,328,08/27/2020,08/27/2020,35,9,3,2020,4045.01,4247.27
CTR,328,08/28/2020,08/28/2020,35,9,3,2020,6499.11,6824.06
CTR,328,08/30/2020,08/30/2020,36,9,3,2020,1979.87,2078.87
CTR,328,09/01/2020,09/01/2020,36,9,3,2020,6317.22,6633.11
CTR,328,09/03/2020,09/03/2020,36,9,3,2020,8148.33,8555.76
CTR,328,09/05/2020,09/05/2020,36,9,3,2020,5973.23,6271.89
CTR,328,09/06/2020,09/06/2020,37,9,3,2020,3182.56,3341.7
CTR,328,09/07/2020,09/07/2020,37,9,3,2020,4144.93,4352.18
CTR,328,09/08/2020,09/08/2020,37,9,3,2020,9111.87,9567.47
CTR,328,09/10/2020,09/10/2020,37,9,3,2020,6312.55,6628.2
CTR,328,09/11/2020,09/11/2020,37,9,3,2020,11366.86,11935.24
CTR,328,09/13/2020,09/13/2020,38,9,3,2020,2242.26,2354.38
CTR,328,09/15/2020,09/15/2020,38,9,3,2020,8637.55,9069.44
CTR,328,09/16/2020,09/16/2020,38,9,3,2020,9464.78,9938.05
CTR,328,09/18/2020,09/18/2020,38,9,3,2020,10978.56,11527.51
CTR,328,09/20/2020,09/20/2020,39,9,3,2020,2470.12,2593.64
CTR,328,09/21/2020,09/21/2020,39,9,3,2020,8761.45,9199.55
CTR,328,09/23/2020,09/23/2020,39,9,3,2020,7747.09,8134.46
CTR,328,09/26/2020,09/26/2020,39,9,3,2020,7261.08,7624.15
CTR,328,09/27/2020,09/27/2020,40,10,4,2020,2871.32,3014.9
CTR,328,09/30/2020,09/30/2020,40,10,4,2020,7088.85,7443.31
CTR,328,10/01/2020,10/01/2020,40,10,4,2020,6894.28,7239.01
CTR,328,10/02/2020,10/02/2020,40,10,4,2020,11967.32,12565.71
CTR,328,10/05/2020,10/05/2020,41,10,4,2020,7875.75,8269.58
CTR,328,10/08/2020,10/08/2020,41,10,4,2020,9668.83,10152.28
CTR,328,10/09/2020,10/09/2020,41,10,4,2020,11943.12,12540.3
CTR,328,10/11/2020,10/11/2020,42,10,4,2020,2450.86,2573.41
CTR,328,10/12/2020,10/12/2020,42,10,4,2020,1055.93,1108.73
CTR,328,10/15/2020,10/15/2020,42,10,4,2020,9305.26,9770.54
CTR,328,10/16/2020,10/16/2020,42,10,4,2020,13126.47,13782.84
CTR,328,10/17/2020,10/17/2020,42,10,4,2020,14437.38,15159.27
CTR,328,10/19/2020,10/19/2020,43,10,4,2020,19552.26,20529.91
CTR,328,10/20/2020,10/20/2020,43,10,4,2020,12349.89,12967.41
CTR,328,10/23/2020,10/23/2020,43,10,4,2020,18810.98,19751.54
CTR,328,10/26/2020,10/26/2020,44,11,4,2020,18486.62,19410.96
CTR,328,10/28/2020,10/28/2020,44,11,4,2020,15449.41,16221.91
CTR,328,10/29/2020,10/29/2020,44,11,4,2020,12248.49,12860.94
CTR,328,11/01/2020,11/01/2020,45,11,4,2020,1389.57,1459.05
CTR,328,11/03/2020,11/03/2020,45,11,4,2020,12623.51,13254.72
CTR,328,11/04/2020,11/04/2020,45,11,4,2020,13664.72,14347.98
CTR,328,11/08/2020,11/08/2020,46,11,4,2020,3502.81,3677.95
CTR,328,11/09/2020,11/09/2020,46,11,4,2020,17666.49,18549.84
CTR,328,11/10/2020,11/10/2020,46,11,4,2020,14962.96,15711.13
CTR,328,11/13/2020,11/13/2020,46,11,4,2020,14464.28,15187.52
CTR,328,11/17/2020,11/17/2020,47,11,4,2020,9851.73,10344.32
CTR,328,11/18/2020,11/18/2020,47,11,4,2020,13489.45,14163.96
CTR,328,11/24/2020,11/24/2020,48,12,4,2020,14157.47,14865.37
CTR,328,11/25/2020,11/25/2020,48,12,4,2020,9358.39,9826.33
CTR,328,11/28/2020,11/28/2020,48,12,4,2020,3924.65,4120.89
CTR,328,11/29/2020,11/29/2020,49,12,4,2020,666.95,700.3
CTR,328,12/02/2020,12/02/2020,49,12,4,2020,10277.63,10791.55
CTR,328,12/03/2020,12/03/2020,49,12,4,2020,11998.14,12598.06
CTR,328,12/05/2020,12/05/2020,49,12,4,2020,4910.96,5156.53
CTR,328,12/06/2020,12/06/2020,50,12,4,2020,1238.67,1300.61
CTR,328,12/08/2020,12/08/2020,50,12,4,2020,8751.51,9189.08
CTR,328,12/09/2020,12/09/2020,50,12,4,2020,4725.96,4962.28
CTR,328,12/11/2020,12/11/2020,50,12,4,2020,8627.08,9058.45
CTR,328,12/15/2020,12/15/2020,51,12,4,2020,6451.67,6774.25
CTR,328,12/16/2020,12/16/2020,51,12,4,2020,3752.99,3940.65
CTR,328,12/18/2020,12/18/2020,51,12,4,2020,3953.02,4150.69
CTR,328,12/19/2020,12/19/2020,51,12,4,2020,5768.47,6056.91
CTR,328,12/20/2020,12/20/2020,52,12,4,2020,850.91,893.46
CTR,328,12/21/2020,12/21/2020,52,12,4,2020,4829.65,5071.14
CTR,328,12/27/2020,12/27/2020,53,12,4,2020,1441.91,1514.01
CTR,328,12/29/2020,12/29/2020,53,12,4,2020,6531.63,6858.23
CTR,328,01/03/2021,01/03/2021,1,1,1,2021,1632.89,1714.54
CTR,328,01/04/2021,01/04/2021,1,1,1,2021,5833.43,6125.12
CTR,328,01/05/2021,01/05/2021,1,1,1,2021,9079.69,9533.7
CTR,328,01/06/2021,01/06/2021,1,1,1,2021,4704.58,4939.82
CTR,328,01/07/2021,01/07/2021,1,1,1,2021,4188.53,4397.96
CTR,328,01/09/2021,01/09/2021,1,1,1,2021,5485.14,5759.42
CTR,328,01/11/2021,01/11/2021,2,1,1,2021,3548.25,3725.68
CTR,328,01/16/2021,01/16/2021,2,1,1,2021,5623.54,5904.73
CTR,328,01/19/2021,01/19/2021,3,1,1,2021,5743.6,6030.8
CTR,328,01/20/2021,01/20/2021,3,1,1,2021,7818.61,8209.55
CTR,328,01/21/2021,01/21/2021,3,1,1,2021,3497.03,3671.89
CTR,328,01/22/2021,01/22/2021,3,1,1,2021,6793.52,7133.22
CTR,328,01/24/2021,01/24/2021,4,1,1,2021,1898.88,1993.83
CTR,328,01/26/2021,01/26/2021,4,1,1,2021,4107.4,4312.79
CTR,328,01/27/2021,01/27/2021,4,1,1,2021,5692.01,5976.63
CTR,328,01/30/2021,01/30/2021,4,1,1,2021,5218.19,5479.12
CTR,328,02/01/2021,02/01/2021,5,2,1,2021,7555.96,7933.77
CTR,328,02/04/2021,02/04/2021,5,2,1,2021,4925.47,5171.74
CTR,328,02/05/2021,02/05/2021,5,2,1,2021,8351.26,8768.85
CTR,328,02/06/2021,02/06/2021,5,2,1,2021,6881.69,7225.78
CTR,328,02/09/2021,02/09/2021,6,2,1,2021,12111.83,12717.43
CTR,328,02/10/2021,02/10/2021,6,2,1,2021,9934.07,10430.79
CTR,328,02/12/2021,02/12/2021,6,2,1,2021,11030.36,11581.89
CTR,328,02/13/2021,02/13/2021,6,2,1,2021,13538.69,14215.66
CTR,328,02/14/2021,02/14/2021,7,2,1,2021,6348.68,6666.13
CTR,328,02/15/2021,02/15/2021,7,2,1,2021,5253.04,5515.71
CTR,328,02/18/2021,02/18/2021,7,2,1,2021,6511.9,6837.51
CTR,328,02/19/2021,02/19/2021,7,2,1,2021,8751.06,9188.62
CTR,328,02/22/2021,02/22/2021,8,2,1,2021,4722.68,4958.83
CTR,328,02/23/2021,02/23/2021,8,2,1,2021,4230.77,4442.31
CTR,328,02/25/2021,02/25/2021,8,2,1,2021,1751.02,1838.58
CTR,328,03/02/2021,03/02/2021,9,3,1,2021,1239.06,1301.01
CTR,328,03/04/2021,03/04/2021,9,3,1,2021,3176.6,3335.43
CTR,328,03/07/2021,03/07/2021,10,3,1,2021,2029.08,2130.54
CTR,328,03/08/2021,03/08/2021,10,3,1,2021,3991.08,4190.66
CTR,328,03/12/2021,03/12/2021,10,3,1,2021,7119.51,7475.5
CTR,328,03/13/2021,03/13/2021,10,3,1,2021,5240.83,5502.88
CTR,328,03/16/2021,03/16/2021,11,3,1,2021,5017.38,5268.25
CTR,328,03/22/2021,03/22/2021,12,3,1,2021,5584.59,5863.83
CTR,328,03/26/2021,03/26/2021,12,3,1,2021,4332.45,4549.09
CTR,328,03/29/2021,03/29/2021,13,3,1,2021,5916.31,6212.14
CTR,328,04/01/2021,04/01/2021,13,3,1,2021,5328.09,5594.5
CTR,328,04/02/2021,04/02/2021,13,3,1,2021,3655.74,3838.54
CTR,328,04/05/2021,04/05/2021,14,4,2,2021,8667.25,9100.62
CTR,328,04/06/2021,04/06/2021,14,4,2,2021,5996.51,6296.36
CTR,328,04/07/2021,04/07/2021,14,4,2,2021,3450.64,3623.19
CTR,328,04/09/2021,04/09/2021,14,4,2,2021,8967.91,9416.34
CTR,328,04/10/2021,04/10/2021,14,4,2,2021,7293.26,7657.94
CTR,328,04/12/2021,04/12/2021,15,4,2,2021,7630.23,8011.77
CTR,328,04/14/2021,04/14/2021,15,4,2,2021,8252.22,8664.85
CTR,328,04/18/2021,04/18/2021,16,4,2,2021,1083.93,1138.13
CTR,328,04/19/2021,04/19/2021,16,4,2,2021,6193.68,6503.37
CTR,328,04/21/2021,04/21/2021,16,4,2,2021,6759,7096.97
CTR,328,04/23/2021,04/23/2021,16,4,2,2021,6274.93,6588.69
CTR,328,04/27/2021,04/27/2021,17,4,2,2021,11002.81,11552.95
CTR,328,04/28/2021,04/28/2021,17,4,2,2021,8981.32,9430.41
CTR,328,05/01/2021,05/01/2021,17,4,2,2021,5519.67,5795.65
CTR,328,05/03/2021,05/03/2021,18,5,2,2021,6894.83,7239.6
CTR,328,05/05/2021,05/05/2021,18,5,2,2021,7124.26,7480.49
CTR,328,05/09/2021,05/09/2021,19,5,2,2021,1580.85,1659.9
CTR,328,05/10/2021,05/10/2021,19,5,2,2021,6020.07,6321.12
CTR,328,05/11/2021,05/11/2021,19,5,2,2021,9046.04,9498.38
CTR,328,05/15/2021,05/15/2021,19,5,2,2021,8165,8573.27
CTR,328,05/17/2021,05/17/2021,20,5,2,2021,6059.47,6362.46
CTR,328,05/19/2021,05/19/2021,20,5,2,2021,8911.76,9357.35
CTR,328,05/22/2021,05/22/2021,20,5,2,2021,3366.86,3535.21
CTR,328,05/23/2021,05/23/2021,21,5,2,2021,660.94,693.99
CTR,328,05/26/2021,05/26/2021,21,5,2,2021,5887.06,6181.42
CTR,328,05/27/2021,05/27/2021,21,5,2,2021,7765.62,8153.92
CTR,328,05/29/2021,05/29/2021,21,5,2,2021,5739.55,6026.54
CTR,328,06/02/2021,06/02/2021,22,6,2,2021,6440.56,6762.62
CTR,328,06/06/2021,06/06/2021,23,6,2,2021,2502.83,2627.98
CTR,328,06/08/2021,06/08/2021,23,6,2,2021,9155.54,9613.34
CTR,328,06/09/2021,06/09/2021,23,6,2,2021,5155.81,5413.62
CTR,328,06/15/2021,06/15/2021,24,6,2,2021,6599.38,6929.36
CTR,328,06/16/2021,06/16/2021,24,6,2,2021,5332.16,5598.79
CTR,328,06/17/2021,06/17/2021,24,6,2,2021,6404.83,6725.09
CTR,328,06/18/2021,06/18/2021,24,6,2,2021,8797.92,9237.84
CTR,328,06/20/2021,06/20/2021,25,6,2,2021,2102.05,2207.16
CTR,328,06/23/2021,06/23/2021,25,6,2,2021,9989.25,10488.71
CTR,328,06/24/2021,06/24/2021,25,6,2,2021,4332.75,4498.26
CTR,328,06/26/2021,06/26/2021,25,6,2,2021,8044,8446.22
CTR,328,06/28/2021,06/28/2021,26,6,2,2021,6664.2,6997.42
CTR,328,07/01/2021,07/01/2021,26,6,2,2021,3557.42,3735.3
CTR,328,07/02/2021,07/02/2021,26,6,2,2021,9666.46,10149.83
CTR,328,07/05/2021,07/05/2021,27,7,3,2021,7310,7675.52
CTR,328,07/09/2021,07/09/2021,27,7,3,2021,8023.36,8424.54
CTR,328,07/10/2021,07/10/2021,27,7,3,2021,5495.01,5769.76
CTR,328,07/11/2021,07/11/2021,28,7,3,2021,2960.35,3108.37
CTR,328,07/13/2021,07/13/2021,28,7,3,2021,3658.64,3841.59
CTR,328,07/14/2021,07/14/2021,28,7,3,2021,4125.7,4331.99
CTR,328,07/19/2021,07/19/2021,29,7,3,2021,6988.83,7338.32
CTR,328,07/20/2021,07/20/2021,29,7,3,2021,6170.66,6479.2
CTR,328,07/21/2021,07/21/2021,29,7,3,2021,12195.22,12805.02
CTR,328,07/22/2021,07/22/2021,29,7,3,2021,3749.64,3937.12
CTR,328,07/23/2021,07/23/2021,29,7,3,2021,8361.75,8779.86
CTR,328,07/28/2021,07/28/2021,30,7,3,2021,7678.58,8062.52
CTR,328,07/29/2021,07/29/2021,30,7,3,2021,8650.57,9083.11
CTR,328,07/30/2021,07/30/2021,30,7,3,2021,9615.82,10096.63
CTR,328,07/31/2021,07/31/2021,30,7,3,2021,5711.18,5996.77
CTR,328,08/02/2021,08/02/2021,31,8,3,2021,6760.75,7098.8
CTR,328,08/05/2021,08/05/2021,31,8,3,2021,5788.76,6078.22
CTR,328,08/06/2021,08/06/2021,31,8,3,2021,6294.03,6608.75
CTR,328,08/08/2021,08/08/2021,32,8,3,2021,1280.8,1344.84
CTR,328,08/12/2021,08/12/2021,32,8,3,2021,6717.09,7052.97
CTR,328,08/13/2021,08/13/2021,32,8,3,2021,7211.35,7571.92
CTR,328,08/16/2021,08/16/2021,33,8,3,2021,5679.62,5963.61
CTR,328,08/17/2021,08/17/2021,33,8,3,2021,3930.05,4126.56
CTR,328,08/19/2021,08/19/2021,33,8,3,2021,6905.09,7250.36
CTR,328,08/22/2021,08/22/2021,34,8,3,2021,2178.85,2287.8
CTR,328,08/23/2021,08/23/2021,34,8,3,2021,5583.09,5862.26
CTR,328,08/27/2021,08/27/2021,34,8,3,2021,5872.46,6166.09
CTR,328,08/29/2021,08/29/2021,35,9,3,2021,1353.92,1421.62
CTR,328,08/30/2021,08/30/2021,35,9,3,2021,11731.04,12317.62
CTR,328,09/01/2021,09/01/2021,35,9,3,2021,10736.61,11273.45
CTR,328,09/02/2021,09/02/2021,35,9,3,2021,4958.65,5206.6
CTR,328,09/03/2021,09/03/2021,35,9,3,2021,7629.94,8011.46
CTR,328,09/04/2021,09/04/2021,35,9,3,2021,3193.01,3352.68
CTR,328,09/06/2021,09/06/2021,36,9,3,2021,3587.43,3766.81
CTR,328,09/08/2021,09/08/2021,36,9,3,2021,9052.38,9505.03
CTR,328,09/09/2021,09/09/2021,36,9,3,2021,5113.84,5369.55
CTR,328,09/10/2021,09/10/2021,36,9,3,2021,5739.11,6026.08
CTR,328,09/13/2021,09/13/2021,37,9,3,2021,9200.45,9660.47
CTR,328,09/14/2021,09/14/2021,37,9,3,2021,10682.26,11216.35
CTR,328,09/15/2021,09/15/2021,37,9,3,2021,7180.93,7540
CTR,328,09/17/2021,09/17/2021,37,9,3,2021,5907.3,6202.67
CTR,328,09/21/2021,09/21/2021,38,9,3,2021,6156.97,6464.82
CTR,328,09/24/2021,09/24/2021,38,9,3,2021,12949.84,13597.36
CTR,328,09/25/2021,09/25/2021,38,9,3,2021,8837.19,9279.05
CTR,328,09/26/2021,09/26/2021,39,9,3,2021,1753.76,1841.45
CTR,328,09/28/2021,09/28/2021,39,9,3,2021,6516.08,6841.9
CTR,328,09/29/2021,09/29/2021,39,9,3,2021,10177.23,10686.12
CTR,328,10/01/2021,10/01/2021,39,9,3,2021,8845.04,9287.3
CTR,328,10/06/2021,10/06/2021,40,10,4,2021,11514.99,12090.76
CTR,328,10/10/2021,10/10/2021,41,10,4,2021,2356.53,2474.37
CTR,328,10/12/2021,10/12/2021,41,10,4,2021,9192.82,9652.48
CTR,328,10/14/2021,10/14/2021,41,10,4,2021,11042.39,11594.53
CTR,328,10/15/2021,10/15/2021,41,10,4,2021,10255.32,10768.1
CTR,328,10/16/2021,10/16/2021,41,10,4,2021,7465.03,7838.29
CTR,328,10/18/2021,10/18/2021,42,10,4,2021,5896.41,6191.24
CTR,328,10/20/2021,10/20/2021,42,10,4,2021,11714.34,12300.06
CTR,328,10/24/2021,10/24/2021,43,10,4,2021,3630.55,3812.09
CTR,328,10/25/2021,10/25/2021,43,10,4,2021,14300.28,15015.33
CTR,328,10/26/2021,10/26/2021,43,10,4,2021,7463.96,7837.17
CTR,328,10/27/2021,10/27/2021,43,10,4,2021,10802.39,11342.52
CTR,328,10/29/2021,10/29/2021,43,10,4,2021,17408.63,18279.08
CTR,328,10/30/2021,10/30/2021,43,10,4,2021,12156.95,12764.81
CTR,328,10/31/2021,10/31/2021,44,11,4,2021,1262.91,1326.06
CTR,328,11/01/2021,11/01/2021,44,11,4,2021,11740.75,12327.81
CTR,328,11/02/2021,11/02/2021,44,11,4,2021,17892.01,18786.63
CTR,328,11/03/2021,11/03/2021,44,11,4,2021,12408.68,13029.12
CTR,328,11/04/2021,11/04/2021,44,11,4,2021,11933.36,12530.04
CTR,328,11/05/2021,11/05/2021,44,11,4,2021,11550.31,12127.83
CTR,328,11/09/2021,11/09/2021,45,11,4,2021,13062.86,13716.01
CTR,328,11/10/2021,11/10/2021,45,11,4,2021,12483.35,13107.52
CTR,328,11/12/2021,11/12/2021,45,11,4,2021,24668.2,25901.66
CTR,328,11/13/2021,11/13/2021,45,11,4,2021,7481.43,7855.5
CTR,328,11/14/2021,11/14/2021,46,11,4,2021,2094.76,2199.5
CTR,328,11/15/2021,11/15/2021,46,11,4,2021,12080.35,12684.38
CTR,328,11/18/2021,11/18/2021,46,11,4,2021,9423.58,9894.74
CTR,328,11/19/2021,11/19/2021,46,11,4,2021,10861.39,11404.48
CTR,328,11/23/2021,11/23/2021,47,11,4,2021,9851.46,10344.05
CTR,328,11/24/2021,11/24/2021,47,11,4,2021,8247.64,8660.03
CTR,328,11/25/2021,11/25/2021,47,11,4,2021,13072.52,13726.15
CTR,328,11/27/2021,11/27/2021,47,11,4,2021,6137.08,6443.94
CTR,328,11/28/2021,11/28/2021,48,12,4,2021,2007.59,2107.97
CTR,328,12/03/2021,12/03/2021,48,12,4,2021,12315.02,12930.79
CTR,328,12/04/2021,12/04/2021,48,12,4,2021,11012.33,11562.95
CTR,328,12/05/2021,12/05/2021,49,12,4,2021,7531.47,7908.05
CTR,328,12/06/2021,12/06/2021,49,12,4,2021,11332.68,11899.33
CTR,328,12/07/2021,12/07/2021,49,12,4,2021,7892.06,8286.66
CTR,328,12/10/2021,12/10/2021,49,12,4,2021,18048.47,18950.91
CTR,328,12/11/2021,12/11/2021,49,12,4,2021,9935.44,10432.23
CTR,328,12/12/2021,12/12/2021,50,12,4,2021,2294.21,2408.93
CTR,328,12/15/2021,12/15/2021,50,12,4,2021,12639.79,13271.79
CTR,328,12/16/2021,12/16/2021,50,12,4,2021,12891.97,13536.57
CTR,328,12/18/2021,12/18/2021,50,12,4,2021,11616.03,12196.86
CTR,328,12/19/2021,12/19/2021,51,12,4,2021,3200.05,3360.06
CTR,328,12/22/2021,12/22/2021,51,12,4,2021,10786.03,11325.36
CTR,328,12/30/2021,12/30/2021,52,12,4,2021,11321,11887.07
CTR,328,01/02/2022,01/02/2022,1,1,1,2022,11158.4,11716.35
CTR,328,01/03/2022,01/03/2022,1,1,1,2022,8152.01,8559.63
CTR,328,01/05/2022,01/05/2022,1,1,1,2022,7267.53,7630.94
CTR,328,01/09/2022,01/09/2022,2,1,1,2022,1357.06,1424.91
CTR,328,01/11/2022,01/11/2022,2,1,1,2022,4619.77,4850.77
CTR,328,01/13/2022,01/13/2022,2,1,1,2022,3900.2,4095.21
CTR,328,01/16/2022,01/16/2022,3,1,1,2022,2736.59,2873.43
CTR,328,01/18/2022,01/18/2022,3,1,1,2022,3296.1,3460.91
CTR,328,01/20/2022,01/20/2022,3,1,1,2022,3451.7,3624.29
CTR,328,01/23/2022,01/23/2022,4,1,1,2022,1036.57,1088.4
CTR,328,01/24/2022,01/24/2022,4,1,1,2022,6105.99,6411.32
CTR,328,01/25/2022,01/25/2022,4,1,1,2022,1634.95,1716.68
CTR,328,01/27/2022,01/27/2022,4,1,1,2022,2010.38,2110.92
CTR,328,01/31/2022,01/31/2022,5,2,1,2022,4578.13,4807.04
CTR,328,02/02/2022,02/02/2022,5,2,1,2022,3242.13,3404.24
CTR,328,02/03/2022,02/03/2022,5,2,1,2022,3350.7,3518.25
CTR,328,02/05/2022,02/05/2022,5,2,1,2022,3353.44,3521.11
CTR,328,02/06/2022,02/06/2022,6,2,1,2022,760.95,799
CTR,328,02/07/2022,02/07/2022,6,2,1,2022,6803.7,7143.91
CTR,328,02/10/2022,02/10/2022,6,2,1,2022,3327.28,3493.65
CTR,328,02/13/2022,02/13/2022,7,2,1,2022,1453.49,1526.17
